movieId,genres,title
8952,Drama,Falling Angels (2003)
8954,Documentary,Lightning in a Bottle (2004)
8955,Crime|Drama|Thriller,Undertow (2004)
8957,Horror|Mystery|Thriller,Saw (2004)
8958,Drama,Ray (2004)
8959,Drama|Mystery,Birth (2004)
8961,Action|Adventure|Animation|Children|Comedy,The Incredibles (2004)
8964,Drama,Callas Forever (2002)
8965,Adventure|Animation|Children|Fantasy|IMAX,The Polar Express (2004)
8966,Drama,Kinsey (2004)
8967,Comedy|Horror,Seed of Chucky (Child's Play 5) (2004)
8968,Action|Adventure|Comedy|Crime|Thriller,After the Sunset (2004)
8969,Comedy|Drama|Romance,Bridget Jones: The Edge of Reason (2004)
8970,Drama,Finding Neverland (2004)
8972,Action|Adventure|Drama|Mystery|Thriller,National Treasure (2004)
8973,Drama|Thriller,Bad Education (La mala educación) (2004)
8974,Adventure|Animation|Children|Comedy,The SpongeBob SquarePants Movie (2004)
8977,Action|Adventure|Drama|War,Alexander (2004)
8978,Children|Comedy,Christmas with the Kranks (2004)
8979,Documentary,Guerrilla: The Taking of Patty Hearst (2004)
8981,Drama|Romance,Closer (2004)
8982,Drama,I Am David (2003)
8983,Action|Drama|Romance,House of Flying Daggers (Shi mian mai fu) (2004)
8984,Action|Comedy|Crime|Thriller,Ocean's Twelve (2004)
8985,Action|Fantasy|Horror|Thriller,Blade: Trinity (2004)
8987,Documentary,Bush's Brain (2004)
8989,Comedy|Musical,Damn Yankees! (1958)
8998,Documentary,That's Entertainment (1974)
9004,Adventure|Children|Sci-Fi,D.A.R.Y.L. (1985)
9005,Drama|Mystery|Sci-Fi,Fire in the Sky (1993)
9008,Horror|Sci-Fi,The Invisible Man Returns (1940)
9010,Drama|Romance,Love Me If You Dare (Jeux d'enfants) (2003)
9018,Documentary|War,Control Room (2004)
25746,Drama|Horror,The Hunchback of Notre Dame (1923)
25750,Comedy|Fantasy|Romance,Sherlock Jr. (1924)
25752,Comedy,The Freshman (1925)
25753,Drama,Greed (1924)
25757,Drama|Musical|Romance,The Jazz Singer (1927)
25769,Comedy|Romance,"Steamboat Bill, Jr. (1928)"
25771,Fantasy,"Andalusian Dog, An (Chien andalou, Un) (1929)"
25773,Crime|Drama,Little Caesar (1931)
25782,Comedy,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932)
25788,Crime|Drama,Scarface (1932)
25795,Comedy|Drama|Romance,Dinner at Eight (1933)
25797,Musical,Gold Diggers of 1933 (1933)
25805,Comedy|Drama|Romance,"Atalante, L' (1934)"
25825,Drama|Film-Noir,Fury (1936)
25826,Comedy|Romance,Libeled Lady (1936)
25827,Comedy|Romance,Mr. Deeds Goes to Town (1936)
25833,Drama|Romance,Camille (1936)
25834,Adventure|Drama,Captains Courageous (1937)
25841,Drama,Stage Door (1937)
25850,Comedy|Drama|Romance,Holiday (1938)
25855,Crime|Drama|Thriller,The Roaring Twenties (1939)
25856,Drama|Romance,Wuthering Heights (1939)
25865,Drama|Film-Noir,The Letter (1940)
25870,Comedy|Fantasy|Romance,Here Comes Mr. Jordan (1941)
25886,Drama|Romance,Random Harvest (1942)
25887,Comedy|Drama,Tales of Manhattan (1942)
25898,Drama,Day of Wrath (Vredens dag) (1943)
25905,Comedy|Romance,The Miracle of Morgan's Creek (1944)
25906,Drama|Romance,Mr. Skeffington (1944)
25923,Drama,Great Expectations (1946)
25927,Drama|Film-Noir|Thriller,The Stranger (1946)
25937,Musical|Romance,Easter Parade (1948)
25940,Drama|Film-Noir|Mystery,The Lady from Shanghai (1947)
25946,Action|Adventure|Drama|Romance,The Three Musketeers (1948)
25947,Comedy,Unfaithfully Yours (1948)
25952,Comedy|Drama,A Letter to Three Wives (1949)
25959,Comedy|Musical|Romance|Western,Annie Get Your Gun (1950)
25962,Action|Adventure|Romance,King Solomon's Mines (1950)
25963,Crime|Drama,"Young and the Damned, The (Olvidados, Los) (1950)"
25996,Drama|Musical,A Star Is Born (1954)
25999,Drama,The Wild One (1953)
26002,Crime|Drama|Mystery|Thriller,Confidential Report (1955)
26003,Crime|Documentary|War,Night and Fog (Nuit et brouillard) (1955)
26038,Comedy|Romance,Teacher's Pet (1958)
26048,Drama|War,"Human Condition II, The (Ningen no joken II) (1959)"
26052,Crime|Drama,Pickpocket (1959)
26059,Drama,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)
26073,Drama|War,"Human Condition III, The (Ningen no joken III) (1961)"
26078,Drama,Advise and Consent (1962)
26082,Drama,Harakiri (Seppuku) (1962)
26084,Children|Comedy|Musical|Romance,The Music Man (1962)
26085,Adventure|Drama|Romance,Mutiny on the Bounty (1962)
26095,Comedy|Drama|War,"Carabineers, The (Carabiniers, Les) (1963)"
26116,Horror|Thriller,"Hush... Hush, Sweet Charlotte (1964)"
26122,Drama|Horror|War,Onibaba (1964)
26124,Sci-Fi,Robinson Crusoe on Mars (1964)
26131,Drama|War,"Battle of Algiers, The (La battaglia di Algeri) (1966)"
26133,Animation|Children|Comedy,A Charlie Brown Christmas (1965)
26142,Adventure|War|Western,Major Dundee (1965)
26147,Comedy|Drama|Romance,A Thousand Clowns (1965)
26150,Drama|War,Andrei Rublev (Andrey Rublyov) (1969)
26151,Crime|Drama,Au Hasard Balthazar (1966)
26152,Action|Adventure|Comedy,Batman (1966)
26158,Comedy|Drama|War,Closely Watched Trains (Ostre sledované vlaky) (1966)
26159,Action|Crime|Drama,Tokyo Drifter (Tôkyô nagaremono) (1966)
26169,Action|Crime|Drama,Branded to Kill (Koroshi no rakuin) (1967)
26171,Comedy,Play Time (a.k.a. Playtime) (1967)
26172,Action|Crime|Drama|Thriller,Point Blank (1967)
26176,Documentary|Drama,Titicut Follies (1967)
26183,Action|Adventure|Animation|Children|Comedy,Asterix and Cleopatra (Astérix et Cléopâtre) (1968)
26184,Action|Adventure|Comedy|Crime|Thriller,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
26195,Documentary|Musical,Sympathy for the Devil (1968)
26198,Children|Comedy,"Yours, Mine and Ours (1968)"
26225,Comedy|Romance,"Claire's Knee (Genou de Claire, Le) (1970)"
26231,Crime|Drama|Thriller,Performance (1970)
26236,Action|Adventure|Comedy|Drama|Romance|War,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"
26237,Drama|Romance,Zabriskie Point (1970)
26242,Action|Mystery|Thriller,Duel (1971)
26249,Comedy|Western,They Call Me Trinity (1971)
26258,Fantasy|Western,"Topo, El (1970)"
26265,Adventure|Comedy|Horror|Romance,Dr. Phibes Rises Again (1972)
26283,Crime|Drama|Thriller,Charley Varrick (1973)
26285,Comedy|Sci-Fi|Thriller,Dark Star (1974)
26303,Horror|Thriller,Sisters (1973)
26308,Drama|Romance,Turkish Delight (Turks fruit) (1973)
26313,Comedy|Drama,California Split (1974)
26317,Drama|Romance,Emmanuelle (1974)
26322,Action|Crime|Drama,Gone in 60 Seconds (1974)
26326,Drama,"Holy Mountain, The (Montaña sagrada, La) (1973)"
26340,Action|Adventure|Animation|Children|Comedy|Fantasy,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"
26344,Action|Crime|Drama|Thriller,French Connection II (1975)
26347,Comedy|Drama|Romance,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)"
26350,Drama,"Passenger, The (Professione: reporter) (1975)"
26357,Horror|Thriller,Trilogy of Terror (1975)
26359,Drama|War,1900 (Novecento) (1976)
26365,Sci-Fi|Thriller,Futureworld (1976)
26366,Documentary,Harlan County U.S.A. (1976)
26375,Action|Comedy|Crime,Silver Streak (1976)
26386,Comedy|Thriller,High Anxiety (1977)
26391,Drama|Musical|Romance,"New York, New York (1977)"
26394,Drama|Romance,The Turning Point (1977)
26399,Action,Five Deadly Venoms (1978)
26401,Action|Drama,Last Hurrah for Chivalry (Hao xia) (1979)
26409,Horror|Sci-Fi,The Clonus Horror (1979)
26413,Action|Comedy,Snake in the Eagle's Shadow (Se ying diu sau) (1978)
26422,Comedy|Drama|Musical,Hair (1979)
26429,Comedy|Horror|Romance,Love at First Bite (1979)
26444,Adventure|Comedy|Sci-Fi,The Hitch Hikers Guide to the Galaxy (1981)
26453,Drama|Mystery,Smiley's People (1982)
26464,Action|Crime|Drama,Blue Thunder (1983)
26467,Drama|Sci-Fi,The Day After (1983)
26471,Comedy|Documentary,Eddie Murphy Delirious (1983)
26472,Adventure|Drama,"Norte, El (1984)"
26492,Fantasy|Horror|Sci-Fi|Thriller,Twilight Zone: The Movie (1983)
26498,Drama,Boy Meets Girl (1984)
26504,Action|Adventure|Children|Crime|Mystery|Thriller,Cloak & Dagger (1984)
26510,Adventure|Children|Fantasy|Sci-Fi,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)"
26523,Horror|Thriller,"Silent Night, Deadly Night (1984)"
26524,Documentary,The Times of Harvey Milk (1984)
26527,Comedy|Drama,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)
26528,Children|Drama,Anne of Green Gables (1985)
26539,Drama,Death of a Salesman (1985)
26542,Adventure|Children|Fantasy|Sci-Fi,Ewoks: The Battle for Endor (1985)
26547,Action|Comedy|Crime|Thriller,Police Story (Ging chaat goo si) (1985)
26554,Drama|Mystery|Sci-Fi,The Quiet Earth (1985)
26555,Comedy,Spies Like Us (1985)
26562,Drama,White Nights (1985)
26564,Drama|Musical,'Round Midnight (1986)
26567,Comedy,Club Paradise (1986)
26578,Drama,"Sacrifice, The (Offret - Sacraficatio) (1986)"
26585,Crime|Drama|Thriller,"Better Tomorrow, A (Ying hung boon sik) (1986)"
26587,Crime|Drama|Romance,"Decalogue, The (Dekalog) (1989)"
26590,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,G.I. Joe: The Movie (1987)
26593,Action|Comedy|Sci-Fi,Hell Comes to Frogtown (1988)
26599,Comedy|Drama|Romance,"Law of Desire (Ley del deseo, La) (1987)"
26603,Fantasy|Horror|Sci-Fi|Thriller,Prince of Darkness (1987)
26606,Action|Fantasy|Horror|Romance,"Chinese Ghost Story, A (Sinnui yauwan) (1987)"
26612,Crime|Drama|Thriller,"Better Tomorrow II, A (Ying hung boon sik II) (1987)"
26614,Action|Adventure|Drama|Mystery|Thriller,The Bourne Identity (1988)
26622,Drama,Dominick and Eugene (1988)
26629,Comedy|Horror|Sci-Fi,Killer Klowns from Outer Space (1988)
26630,Musical,Moonwalker (1988)
26631,Animation|Fantasy|Mystery,Alice (Neco z Alenky) (1988)
26645,Comedy,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)
26649,Adventure|Drama|Western,Lonesome Dove (1989)
26662,Adventure|Animation|Children|Drama|Fantasy,Kiki's Delivery Service (Majo no takkyûbin) (1989)
26676,Comedy,Almost an Angel (1990)
26680,Comedy|Musical|Romance,Cry-Baby (1990)
26681,Action|Drama|War,Bullet in the Head (1990)
26686,Comedy|Fantasy,Ghost Dad (1990)
26693,Drama|Fantasy|Horror|Mystery|Thriller,It (1990)
26694,Drama,Ju Dou (1990)
26695,Drama,The Krays (1990)
26696,Action,Lionheart (1990)
26700,Comedy|Crime,Nuns on the Run (1990)
26701,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)
26704,Crime|Drama|Thriller,State of Grace (1990)
26712,Documentary,35 Up (1991)
26713,Drama|Romance,Days of Being Wild (A Fei jingjyuhn) (1990)
26717,Drama|Horror,Begotten (1990)
26726,Comedy,Dutch (1991)
26729,Documentary,Hearts of Darkness: A Filmmakers Apocalypse (1991)
26732,Comedy,Johnny Stecchino (1991)
26736,Action|Crime|Thriller,Riki-Oh: The Story of Ricky (Lik Wong) (1991)
26741,Comedy|Fantasy|Romance,Mannequin 2: On the Move (1991)
26743,Animation|Drama,Only Yesterday (Omohide poro poro) (1991)
26745,Comedy|Drama|Romance,Other People's Money (1991)
26750,Adventure|Drama|Western,Quigley Down Under (1990)
26761,Crime|Drama|Mystery|Romance|Thriller,Prime Suspect 2 (1992)
26764,Action|Fantasy|Sci-Fi|Thriller|War,Captain America (1990)
26765,Action|Comedy|Romance,City Hunter (Sing si lip yan) (1993)
26776,Adventure|Animation|Comedy|Fantasy|Romance,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
26777,Drama,"Stolen Children (Ladro di bambini, Il) (1992)"
26778,Comedy,Ladybugs (1992)
26782,Drama|Musical,The Mambo Kings (1992)
26791,Drama|Romance|Thriller|War,Shining Through (1992)
26792,Action|Adventure|Children|Comedy,Sidekicks (1992)
26796,Drama|Romance,"Heart in Winter, A (Un coeur en hiver) (1992)"
26797,Documentary,Visions of Light: The Art of Cinematography (1992)
26810,Drama,Bad Boy Bubby (1993)
26812,Drama,Barbarians at the Gate (1993)
26819,Action|Sci-Fi,Fortress (1992)
26828,Action|Children|Comedy,Mr. Nanny (1993)
26838,Comedy|Drama,The Snapper (1993)
26840,Action|Comedy|Crime|Drama,Sonatine (Sonachine) (1993)
26849,Adventure|Drama|Fantasy|Horror|Sci-Fi,The Stand (1994)
26854,Action|Crime|Horror,The Darkman II: Return of Durant (1995)
26861,Comedy|Sci-Fi,Freaked (1993)
26865,Action|Drama,Fist of Legend (Jing wu ying xiong) (1994)
26870,Comedy,Major League II (1994)
26871,Comedy|Romance,My Father the Hero (1994)
26875,Crime|Film-Noir|Mystery|Thriller,"Pure Formality, A (Pura formalità, Una) (1994)"
26887,Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,The Langoliers (1995)
26900,Comedy|Drama,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)"
26901,Adventure|Western,Last of the Dogmen (1995)
26903,Animation|Drama|Romance,Whisper of the Heart (Mimi wo sumaseba) (1995)
26913,Action|Animation,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994)
26928,Comedy|Drama|Romance,"Summer's Tale, A (Conte d'été) (1996)"
26940,Comedy,The Late Shift (1996)
26947,Crime|Thriller,Pusher (1996)
26958,Romance,Emma (1996)
26965,Drama|Thriller,The Boxer (1997)
26974,Drama,Gummo (1997)
26985,Action|Sci-Fi,Nirvana (1997)
26999,Adventure|Animation|Children|Musical|Romance,The Lion King II: Simba's Pride (1998)
27002,Action|Documentary|Drama|Thriller,From the Earth to the Moon (1998)
27003,Action|Horror|Sci-Fi,Beowulf (1999)
27006,Drama,RKO 281 (1999)
27008,Comedy|Crime|Horror,From Dusk Till Dawn 2: Texas Blood Money (1999) 
27020,Drama|Romance,Gia (1998)
27022,Action|Crime|Thriller,Thursday (1998)
27032,Action|Adventure|Comedy|Sci-Fi|Thriller,Who Am I? (Wo shi shei) (1998)
27036,Action|Adventure|Drama|Fantasy|Romance,Merlin (1998)
27074,Sci-Fi,Brave New World (1998)
27075,Children|Comedy|Fantasy,Addams Family Reunion (1998)
27105,Fantasy|Western,Purgatory (1999)
27124,Drama|Thriller,Bleeder (1999)
27134,Action|Crime|Fantasy,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001)
27140,Horror,Candyman 3: Day of the Dead (1999)
27155,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,The Batman/Superman Movie (1998)
27156,Action|Animation|Drama|Fantasy|Sci-Fi,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
27176,Documentary,Style Wars (1983)
27178,Comedy|Romance,In July (Im Juli) (2000)
27186,Adventure|Animation|Children|Fantasy,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
27193,Action|Comedy,Taxi 2 (2000)
27246,Drama|Romance,If These Walls Could Talk 2 (2000)
27251,Adventure|Comedy|Fantasy,The 10th Kingdom (2000)
27255,Drama,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)"
27266,Drama|Fantasy|Romance|Sci-Fi,2046 (2004)
27306,Comedy|Drama,Bartleby (2001)
27311,Action|Animation|Crime|Sci-Fi|Thriller,Batman Beyond: Return of the Joker (2000)
27317,Drama|Horror|Mystery|Romance|Thriller,Audition (Ôdishon) (1999)
27320,Comedy|Drama|Fantasy,The Nine Lives of Tomas Katz (2000)
27328,Action|Comedy|Crime|Fantasy|Thriller,Monday (2000)
27329,Documentary,Paradise Lost 2: Revelations (2000)
27368,Adventure|Comedy|Fantasy,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
27369,Animation|Comedy,Daria: Is It Fall Yet? (2000)
27370,Comedy,Late Night Shopping (2001)
27373,Drama,61* (2001)
27397,Crime|Drama|Mystery|Thriller|War,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
27408,Drama|Thriller,Ripley's Game (2002)
27416,Comedy|Drama|Romance,Jalla! Jalla! (2000)
27420,Comedy|Drama|Romance|Sci-Fi,Teknolust (2002)
27426,Action|Comedy|Thriller,"Accidental Spy, The (Dak miu mai shing) (2001)"
27434,Horror|Mystery,Darkness (2002)
27441,Action|Animation|Horror,Blood: The Last Vampire (2000)
27450,Adventure|Western,Blueberry (2004)
27473,Comedy|Crime|Horror|Mystery|Thriller,American Psycho II: All American Girl (2002)
27478,Comedy,Ali G Indahouse (2002)
27480,Action|Crime|Thriller,Dead or Alive 2: Tôbôsha (2000)
27482,Horror|Mystery|Sci-Fi,Cube 2: Hypercube (2002)
27491,Horror|Mystery|Thriller,Pulse (Kairo) (2001)
27513,Drama,Dog Days (Hundstage) (2001)
27523,Comedy|Romance,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
27537,Comedy|Fantasy|Mystery|Sci-Fi,Nothing (2003)
27539,Comedy|Romance,Undertaking Betty (Plots with a View) (2002)
27549,Comedy|Crime|Drama|Sci-Fi|Thriller,Dead or Alive: Final (2002)
27555,Comedy,Fubar (2002)
27563,Comedy|Horror|Musical,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)"
27584,Comedy|Horror|Mystery|Thriller,Dead End (2003)
27592,Crime|Drama,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)
27595,Action|Comedy|Horror|Musical,Jesus Christ Vampire Hunter (2001)
27604,Horror|Mystery|Thriller,Suicide Club (Jisatsu saakuru) (2001)
27611,Drama|Sci-Fi|War,Battlestar Galactica (2003)
27618,Action|Adventure|Drama|Sci-Fi|Thriller,A Sound of Thunder (2005)
27619,Adventure|Animation|Children|Comedy,The Lion King 1½ (2004)
27627,Drama|Romance,Oasis (2002)
27644,Comedy|Drama|Romance,Remember Me (Ricordati di me) (2003)
27660,Action|Animation|Drama|Sci-Fi,The Animatrix (2003)
27664,Drama,The Brown Bunny (2003)
27667,Horror,Ju-on: The Curse (2000)
27674,Comedy|Crime|Drama|Mystery|Thriller,11:14 (2003)
27683,Action|Comedy|Horror|Sci-Fi|Thriller|Western,Tremors 4: The Legend Begins (2004)
27685,Comedy,Bring It On Again (2004)
27689,Action|Crime|Thriller,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"
27692,Action|Comedy|Drama|War,And Starring Pancho Villa as Himself (2003)
27695,Action|Comedy|Drama,Nicotina (2003)
27704,Action|Drama|Thriller|War,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
27705,Action|Drama|Thriller,In Hell (2003)
27706,Adventure|Children|Comedy|Fantasy,Lemony Snicket's A Series of Unfortunate Events (2004)
27708,Action|Adventure|Drama|Romance,Helen of Troy (2003)
27716,Comedy|Crime|Drama|Romance,"Green Butchers, The (Grønne slagtere, De) (2003)"
27721,Drama|Mystery|Romance|War,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
27722,Drama|Romance,Last Life in the Universe (Ruang rak noi nid mahasan) (2003)
27728,Action|Animation|Drama|Sci-Fi|Thriller,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
27731,Adventure|Animation|Children|Fantasy,"Cat Returns, The (Neko no ongaeshi) (2002)"
27741,Drama|Romance,"Twilight Samurai, The (Tasogare Seibei) (2002)"
27744,Drama|Romance,"Facing Windows (Finestra di fronte, La) (2003)"
27746,Horror|Thriller,Ginger Snaps: Unleashed (2004)
27751,Drama|Horror|Mystery|Thriller,'Salem's Lot (2004)
27762,Comedy,Comic Book: The Movie (2004)
27768,Drama,Intimate Strangers (Confidences trop intimes) (2004)
27769,Drama,Down to the Bone (2004)
27772,Horror,Ju-on: The Grudge (2002)
27773,Mystery|Thriller,Old Boy (2003)
27776,Drama,Red Lights (Feux rouges) (2004)
27778,Fantasy|Horror,Ginger Snaps Back: The Beginning (2004)
27784,Horror|Mystery,One Missed Call (Chakushin ari) (2003)
27788,Drama|Mystery|Sci-Fi|Thriller,The Jacket (2005)
27790,Children|Comedy|Crime|Drama|Fantasy,Millions (2004)
27793,Action|Horror|Sci-Fi|War,Starship Troopers 2: Hero of the Federation (2004)
27801,Action|Thriller,Ong-Bak: The Thai Warrior (Ong Bak) (2003)
27802,Action|Crime|Drama|Thriller,Infernal Affairs 2 (Mou gaan dou II) (2003)
27803,Drama,"Sea Inside, The (Mar adentro) (2004)"
27808,Comedy|Drama|Romance,Spanglish (2004)
27815,Drama,"Chorus, The (Choristes, Les) (2004)"
27816,Action|Adventure|Drama|War,Saints and Soldiers (2003)
27820,Documentary|Drama,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)"
27821,Drama|Thriller,The Interpreter (2005)
27822,Drama|Thriller,Open Water (2003)
27826,Comedy|Drama|Romance,Touch of Pink (2004)
27829,Documentary,Slasher (2004)
27830,Drama,"Bobby Jones, Stroke of Genius (2004)"
27831,Crime|Drama|Thriller,Layer Cake (2004)
27834,Drama,"Return, The (Vozvrashcheniye) (2003)"
27837,Action|Adventure,Flight of the Phoenix (2004)
27838,Drama|Thriller,Mean Creek (2004)
27839,Drama|Horror|Mystery|Thriller,The Ring Two (2005)
27846,Documentary,The Corporation (2003)
27850,Documentary,The Yes Men (2003)
27865,Action|Adventure|Drama|Thriller,Azumi (2003)
27866,Drama,In My Father's Den (2004)
27869,Action|Drama|War,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)
27873,Documentary,Metallica: Some Kind of Monster (2004)
27878,Documentary,Born into Brothels (2004)
27879,Documentary,DiG! (2004)
27882,Documentary,Riding Giants (2004)
27899,Comedy|Documentary|Drama,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)
27904,Animation|Drama|Mystery|Sci-Fi|Thriller,A Scanner Darkly (2006)
27905,Action|Drama|Fantasy|Sci-Fi,Casshern (2004)
27912,Documentary,Outfoxed: Rupert Murdoch's War on Journalism (2004)
